Date,Sales,Product Category,Transaction ID,Customer ID,Gender,Age,Quantity,Price per Unit,Total Amount
2024-12-09,,Groceries,57104.0,CUST846,Female,49.0,3.0,327.0,981.0
2024-12-09,,Furniture,60626.0,CUST294,Female,42.0,3.0,13.0,39.0
2024-12-09,,Clothing,50965.0,CUST480,Male,24.0,1.0,265.0,265.0
2024-12-09,,Electronics,65445.0,CUST841,Female,55.0,2.0,348.0,696.0
,,Electronics,52074.0,CUST326,Female,44.0,4.0,123.0,492.0
,,Furniture,44929.0,CUST287,Male,18.0,4.0,453.0,1812.0
,,Groceries,97439.0,CUST513,Female,50.0,1.0,124.0,124.0
,,Furniture,95510.0,CUST693,Female,40.0,1.0,253.0,253.0
,,Groceries,14010.0,CUST683,Female,25.0,4.0,327.0,1308.0
,,Groceries,70308.0,CUST119,Male,64.0,3.0,75.0,225.0
,,Groceries,62240.0,CUST396,Male,44.0,1.0,453.0,453.0
,,Beauty,99381.0,CUST348,Female,48.0,4.0,411.0,1644.0
,,Electronics,19881.0,CUST270,Female,33.0,3.0,14.0,42.0
,,Electronics,43531.0,CUST138,Male,29.0,4.0,427.0,1708.0
,,Electronics,96504.0,CUST218,Male,30.0,1.0,369.0,369.0
,,Furniture,57797.0,CUST815,Male,48.0,4.0,290.0,1160.0
,,Furniture,48443.0,CUST305,Male,51.0,3.0,40.0,120.0
,,Groceries,22129.0,CUST809,Female,52.0,3.0,156.0,468.0
,,Beauty,30525.0,CUST299,Male,28.0,4.0,259.0,1036.0
,,Electronics,92402.0,CUST329,Male,51.0,4.0,189.0,756.0
,,Clothing,74790.0,CUST413,Male,31.0,4.0,454.0,1816.0
,,Electronics,27227.0,CUST425,Female,61.0,4.0,129.0,516.0
,,Electronics,48384.0,CUST367,Female,20.0,2.0,121.0,242.0
,,Clothing,76762.0,CUST799,Female,62.0,1.0,171.0,171.0
,,Electronics,20702.0,CUST733,Male,59.0,4.0,181.0,724.0
,,Groceries,27676.0,CUST763,Male,64.0,3.0,407.0,1221.0
,,Electronics,12530.0,CUST898,Female,59.0,3.0,187.0,561.0
,,Clothing,34834.0,CUST493,Male,61.0,1.0,187.0,187.0
,,Beauty,42958.0,CUST612,Male,60.0,4.0,53.0,212.0
,,Clothing,29498.0,CUST416,Female,56.0,1.0,306.0,306.0
,,Beauty,56327.0,CUST687,Female,51.0,2.0,469.0,938.0
,,Clothing,97821.0,CUST677,Male,26.0,2.0,160.0,320.0
,,Furniture,48573.0,CUST917,Male,58.0,1.0,381.0,381.0
,,Groceries,55167.0,CUST948,Female,61.0,4.0,233.0,932.0
,,Furniture,10709.0,CUST956,Male,20.0,3.0,166.0,498.0
,,Electronics,84579.0,CUST711,Female,18.0,4.0,191.0,764.0
,,Groceries,85428.0,CUST431,Male,19.0,4.0,98.0,392.0
,,Clothing,94598.0,CUST481,Male,57.0,1.0,92.0,92.0
,,Beauty,32243.0,CUST459,Female,33.0,4.0,291.0,1164.0
,,Clothing,97828.0,CUST481,Female,60.0,3.0,426.0,1278.0
,,Beauty,35459.0,CUST556,Female,59.0,1.0,363.0,363.0
,,Furniture,17861.0,CUST293,Male,58.0,3.0,463.0,1389.0
,,Groceries,20824.0,CUST505,Male,39.0,2.0,296.0,592.0
,,Beauty,97106.0,CUST137,Female,60.0,4.0,476.0,1904.0
,,Clothing,99517.0,CUST263,Female,54.0,2.0,212.0,424.0
,,Furniture,80616.0,CUST250,Female,50.0,1.0,328.0,328.0
,,Electronics,12989.0,CUST357,Female,27.0,4.0,56.0,224.0
,,Groceries,55663.0,CUST884,Male,51.0,1.0,90.0,90.0
,,Groceries,61647.0,CUST660,Male,42.0,1.0,236.0,236.0
,,Clothing,67108.0,CUST344,Male,25.0,1.0,462.0,462.0
,,Electronics,77850.0,CUST453,Male,38.0,2.0,228.0,456.0
,,Clothing,29092.0,CUST223,Female,26.0,1.0,358.0,358.0
,,Furniture,79818.0,CUST611,Male,58.0,2.0,106.0,212.0
,,Beauty,97208.0,CUST246,Female,63.0,1.0,454.0,454.0
,,Groceries,66065.0,CUST666,Male,20.0,1.0,269.0,269.0
,,Furniture,62056.0,CUST758,Male,64.0,3.0,306.0,918.0
,,Clothing,94181.0,CUST883,Male,27.0,3.0,56.0,168.0
,,Furniture,57034.0,CUST746,Male,47.0,1.0,358.0,358.0
,,Groceries,21466.0,CUST767,Male,18.0,4.0,207.0,828.0
,,Clothing,77422.0,CUST704,Male,53.0,3.0,88.0,264.0
,,Furniture,85006.0,CUST333,Female,38.0,4.0,271.0,1084.0
,,Beauty,85720.0,CUST463,Male,35.0,2.0,474.0,948.0
,,Furniture,78830.0,CUST734,Male,35.0,1.0,381.0,381.0
,,Furniture,21698.0,CUST863,Male,34.0,1.0,377.0,377.0
,,Clothing,25042.0,CUST845,Male,48.0,2.0,210.0,420.0
,,Beauty,60475.0,CUST635,Male,54.0,2.0,39.0,78.0
,,Clothing,29756.0,CUST451,Male,49.0,4.0,19.0,76.0
,,Clothing,82904.0,CUST886,Male,33.0,3.0,395.0,1185.0
,,Electronics,36815.0,CUST497,Male,53.0,3.0,234.0,702.0
,,Groceries,10871.0,CUST114,Male,27.0,2.0,394.0,788.0
,,Electronics,18630.0,CUST726,Male,53.0,4.0,206.0,824.0
,,Electronics,84678.0,CUST451,Male,64.0,3.0,403.0,1209.0
,,Clothing,85511.0,CUST291,Male,50.0,2.0,467.0,934.0
,,Clothing,58170.0,CUST198,Male,51.0,4.0,327.0,1308.0
,,Furniture,68499.0,CUST156,Female,35.0,3.0,423.0,1269.0
,,Furniture,90683.0,CUST983,Female,57.0,4.0,346.0,1384.0
,,Groceries,95876.0,CUST825,Male,52.0,1.0,406.0,406.0
,,Beauty,55885.0,CUST799,Female,63.0,3.0,333.0,999.0
,,Electronics,69800.0,CUST607,Female,45.0,4.0,397.0,1588.0
,,Clothing,92841.0,CUST970,Female,37.0,3.0,487.0,1461.0
,,Furniture,68151.0,CUST662,Female,42.0,3.0,132.0,396.0
,,Beauty,62935.0,CUST404,Male,25.0,3.0,21.0,63.0
,,Groceries,84622.0,CUST449,Male,52.0,1.0,131.0,131.0
,,Groceries,51862.0,CUST243,Male,64.0,1.0,499.0,499.0
,,Furniture,11235.0,CUST206,Male,53.0,3.0,256.0,768.0
,,Electronics,72536.0,CUST364,Female,22.0,1.0,72.0,72.0
,,Clothing,31178.0,CUST388,Male,45.0,1.0,203.0,203.0
,,Clothing,52866.0,CUST648,Female,42.0,2.0,109.0,218.0
,,Electronics,36235.0,CUST657,Female,31.0,3.0,35.0,105.0
,,Groceries,38532.0,CUST765,Female,63.0,2.0,221.0,442.0
,,Clothing,84882.0,CUST794,Male,31.0,4.0,301.0,1204.0
,,Clothing,74312.0,CUST179,Male,22.0,2.0,428.0,856.0
,,Furniture,81333.0,CUST435,Female,59.0,3.0,300.0,900.0
,,Groceries,54733.0,CUST570,Male,62.0,2.0,92.0,184.0
,,Beauty,10493.0,CUST235,Male,57.0,2.0,249.0,498.0
,,Furniture,87967.0,CUST308,Male,47.0,2.0,299.0,598.0
,,Furniture,86494.0,CUST345,Female,59.0,4.0,139.0,556.0
,,Groceries,80431.0,CUST701,Male,26.0,4.0,20.0,80.0
,,Electronics,91472.0,CUST901,Male,40.0,4.0,277.0,1108.0
,,Beauty,12185.0,CUST138,Male,55.0,2.0,492.0,984.0
,,Beauty,83154.0,CUST466,Female,30.0,4.0,183.0,732.0
,,Electronics,43478.0,CUST421,Female,35.0,4.0,164.0,656.0
,,Clothing,81428.0,CUST409,Male,46.0,2.0,335.0,670.0
,,Furniture,24021.0,CUST539,Female,21.0,3.0,488.0,1464.0
,,Groceries,67889.0,CUST474,Male,35.0,2.0,15.0,30.0
,,Clothing,53390.0,CUST462,Female,35.0,4.0,440.0,1760.0
,,Clothing,79702.0,CUST692,Male,61.0,1.0,395.0,395.0
,,Furniture,40859.0,CUST764,Male,26.0,3.0,494.0,1482.0
,,Groceries,54457.0,CUST446,Female,40.0,4.0,267.0,1068.0
,,Furniture,82406.0,CUST564,Female,43.0,4.0,363.0,1452.0
,,Electronics,25762.0,CUST717,Male,57.0,3.0,336.0,1008.0
,,Electronics,53902.0,CUST241,Female,21.0,1.0,437.0,437.0
,,Groceries,70271.0,CUST315,Female,56.0,2.0,77.0,154.0
,,Electronics,88478.0,CUST303,Female,46.0,3.0,274.0,822.0
,,Furniture,38142.0,CUST677,Male,31.0,2.0,426.0,852.0
,,Groceries,17279.0,CUST988,Female,33.0,1.0,95.0,95.0
,,Beauty,93414.0,CUST200,Male,20.0,4.0,269.0,1076.0
,,Electronics,71842.0,CUST405,Female,43.0,4.0,473.0,1892.0
,,Furniture,41149.0,CUST495,Male,50.0,2.0,335.0,670.0
,,Groceries,25096.0,CUST807,Female,54.0,3.0,14.0,42.0
,,Furniture,69023.0,CUST329,Male,41.0,1.0,32.0,32.0
,,Furniture,49736.0,CUST863,Female,47.0,4.0,340.0,1360.0
,,Groceries,57113.0,CUST761,Male,47.0,1.0,374.0,374.0
,,Electronics,77430.0,CUST232,Female,41.0,2.0,447.0,894.0
,,Beauty,91728.0,CUST521,Female,26.0,2.0,92.0,184.0
,,Groceries,23008.0,CUST411,Male,56.0,3.0,228.0,684.0
,,Clothing,15828.0,CUST454,Female,36.0,1.0,494.0,494.0
,,Electronics,98114.0,CUST429,Male,44.0,1.0,230.0,230.0
,,Clothing,85852.0,CUST902,Female,29.0,3.0,264.0,792.0
,,Electronics,39978.0,CUST464,Female,22.0,4.0,87.0,348.0
,,Clothing,77325.0,CUST867,Male,19.0,2.0,164.0,328.0
,,Beauty,75225.0,CUST845,Female,39.0,2.0,454.0,908.0
,,Electronics,21981.0,CUST998,Male,56.0,3.0,83.0,249.0
,,Groceries,36883.0,CUST779,Male,63.0,4.0,391.0,1564.0
,,Electronics,13098.0,CUST276,Male,56.0,2.0,111.0,222.0
,,Beauty,38382.0,CUST651,Female,43.0,3.0,456.0,1368.0
,,Groceries,64122.0,CUST887,Male,44.0,2.0,300.0,600.0
,,Groceries,32704.0,CUST160,Female,56.0,4.0,139.0,556.0
,,Furniture,46917.0,CUST560,Female,63.0,1.0,368.0,368.0
,,Beauty,12371.0,CUST497,Female,47.0,3.0,380.0,1140.0
,,Electronics,18197.0,CUST747,Female,18.0,3.0,402.0,1206.0
,,Electronics,27776.0,CUST232,Male,39.0,4.0,79.0,316.0
,,Beauty,20353.0,CUST979,Male,29.0,4.0,292.0,1168.0
,,Electronics,17695.0,CUST259,Male,48.0,3.0,206.0,618.0
,,Beauty,30178.0,CUST626,Female,40.0,2.0,170.0,340.0
,,Groceries,67843.0,CUST532,Female,20.0,2.0,308.0,616.0
,,Groceries,84061.0,CUST800,Male,59.0,4.0,437.0,1748.0
,,Electronics,66695.0,CUST195,Male,31.0,4.0,396.0,1584.0
,,Clothing,69961.0,CUST388,Male,59.0,1.0,437.0,437.0
,,Beauty,26142.0,CUST222,Female,46.0,3.0,415.0,1245.0
,,Beauty,70970.0,CUST964,Male,37.0,4.0,121.0,484.0
,,Clothing,94219.0,CUST953,Male,48.0,4.0,123.0,492.0
,,Clothing,49872.0,CUST575,Male,64.0,2.0,169.0,338.0
,,Clothing,15115.0,CUST869,Male,28.0,4.0,93.0,372.0
,,Clothing,54872.0,CUST927,Female,18.0,3.0,404.0,1212.0
,,Clothing,47298.0,CUST884,Male,57.0,4.0,118.0,472.0
,,Groceries,61265.0,CUST538,Female,26.0,1.0,148.0,148.0
,,Beauty,43385.0,CUST675,Female,63.0,2.0,314.0,628.0
,,Electronics,25986.0,CUST117,Male,34.0,1.0,202.0,202.0
,,Electronics,66826.0,CUST549,Male,52.0,1.0,263.0,263.0
,,Beauty,13550.0,CUST812,Female,30.0,1.0,259.0,259.0
,,Furniture,36515.0,CUST150,Male,43.0,3.0,77.0,231.0
,,Beauty,52931.0,CUST253,Female,38.0,1.0,119.0,119.0
,,Beauty,69799.0,CUST103,Male,47.0,4.0,328.0,1312.0
,,Furniture,91190.0,CUST337,Female,62.0,3.0,368.0,1104.0
,,Electronics,50679.0,CUST315,Male,36.0,3.0,465.0,1395.0
,,Clothing,35809.0,CUST798,Male,36.0,4.0,152.0,608.0
,,Clothing,21103.0,CUST974,Male,41.0,4.0,272.0,1088.0
,,Clothing,70989.0,CUST125,Female,63.0,1.0,349.0,349.0
,,Electronics,88482.0,CUST343,Female,57.0,2.0,472.0,944.0
,,Furniture,23337.0,CUST259,Female,57.0,3.0,113.0,339.0
,,Beauty,27885.0,CUST391,Male,47.0,4.0,356.0,1424.0
,,Furniture,51500.0,CUST212,Male,23.0,2.0,157.0,314.0
,,Groceries,25714.0,CUST452,Male,19.0,3.0,497.0,1491.0
,,Beauty,93405.0,CUST650,Male,20.0,4.0,354.0,1416.0
,,Electronics,93498.0,CUST838,Male,46.0,4.0,155.0,620.0
,,Beauty,95086.0,CUST689,Female,30.0,1.0,161.0,161.0
,,Electronics,41886.0,CUST508,Male,61.0,2.0,133.0,266.0
,,Electronics,87653.0,CUST482,Male,63.0,2.0,31.0,62.0
,,Clothing,38591.0,CUST840,Male,21.0,4.0,265.0,1060.0
,,Beauty,58602.0,CUST220,Male,40.0,3.0,46.0,138.0
,,Electronics,73398.0,CUST860,Female,39.0,3.0,14.0,42.0
,,Beauty,93457.0,CUST865,Male,52.0,4.0,101.0,404.0
,,Groceries,18667.0,CUST636,Female,51.0,2.0,207.0,414.0
,,Furniture,46425.0,CUST552,Male,51.0,4.0,110.0,440.0
,,Beauty,19563.0,CUST153,Male,57.0,3.0,397.0,1191.0
,,Groceries,21498.0,CUST695,Male,34.0,3.0,323.0,969.0
,,Electronics,99858.0,CUST205,Female,33.0,1.0,478.0,478.0
,,Groceries,46774.0,CUST375,Female,51.0,1.0,275.0,275.0
,,Clothing,52541.0,CUST139,Male,56.0,3.0,273.0,819.0
,,Furniture,64286.0,CUST617,Female,23.0,2.0,243.0,486.0
,,Electronics,34002.0,CUST490,Female,62.0,3.0,438.0,1314.0
,,Clothing,83053.0,CUST703,Female,49.0,4.0,204.0,816.0
,,Electronics,15665.0,CUST563,Female,18.0,4.0,341.0,1364.0
,,Beauty,17302.0,CUST517,Male,49.0,1.0,160.0,160.0
,,Clothing,45147.0,CUST209,Female,35.0,2.0,210.0,420.0
,,Electronics,94542.0,CUST172,Male,60.0,3.0,322.0,966.0
,,Clothing,28030.0,CUST621,Female,53.0,2.0,353.0,706.0
,,Clothing,37669.0,CUST133,Female,22.0,2.0,100.0,200.0
,,Furniture,28229.0,CUST839,Female,39.0,3.0,221.0,663.0
,,Furniture,18066.0,CUST540,Male,35.0,2.0,198.0,396.0
,,Groceries,89900.0,CUST852,Male,21.0,4.0,211.0,844.0
,,Furniture,24433.0,CUST736,Female,29.0,4.0,416.0,1664.0
,,Furniture,38266.0,CUST811,Female,49.0,2.0,486.0,972.0
,,Electronics,15131.0,CUST201,Female,26.0,3.0,457.0,1371.0
,,Furniture,79494.0,CUST469,Male,47.0,3.0,292.0,876.0
,,Groceries,50263.0,CUST559,Male,55.0,4.0,131.0,524.0
,,Beauty,95347.0,CUST359,Male,36.0,3.0,286.0,858.0
,,Electronics,67930.0,CUST335,Male,25.0,4.0,406.0,1624.0
,,Furniture,86178.0,CUST197,Male,29.0,2.0,105.0,210.0
,,Electronics,43648.0,CUST449,Male,37.0,2.0,362.0,724.0
,,Beauty,41764.0,CUST584,Male,27.0,1.0,258.0,258.0
,,Electronics,55670.0,CUST551,Female,64.0,2.0,492.0,984.0
,,Furniture,29772.0,CUST887,Male,27.0,2.0,333.0,666.0
,,Groceries,38282.0,CUST936,Female,24.0,3.0,443.0,1329.0
,,Groceries,48727.0,CUST457,Male,59.0,1.0,356.0,356.0
,,Furniture,86757.0,CUST480,Male,37.0,4.0,364.0,1456.0
2024-01-10,,Groceries,63888.0,CUST965,Male,56.0,2.0,358.0,716.0
2024-01-10,,Furniture,11739.0,CUST535,Male,60.0,1.0,430.0,430.0
2024-01-10,,Groceries,89467.0,CUST579,Female,46.0,4.0,344.0,1376.0
2024-01-10,,Beauty,85574.0,CUST355,Male,59.0,1.0,345.0,345.0
2024-01-10,,Groceries,27547.0,CUST846,Female,38.0,3.0,395.0,1185.0
2024-01-10,,Furniture,17429.0,CUST374,Male,45.0,1.0,348.0,348.0
2024-01-10,,Electronics,43576.0,CUST338,Female,53.0,1.0,207.0,207.0
2024-02-10,,Groceries,11792.0,CUST465,Male,19.0,4.0,14.0,56.0
2024-02-10,,Beauty,64000.0,CUST228,Female,35.0,4.0,360.0,1440.0
2024-02-10,,Electronics,55889.0,CUST416,Male,57.0,4.0,256.0,1024.0
2024-02-10,,Electronics,20572.0,CUST487,Female,30.0,4.0,180.0,720.0
2024-02-10,,Clothing,57789.0,CUST499,Female,42.0,4.0,193.0,772.0
2024-02-10,,Clothing,95355.0,CUST731,Female,21.0,4.0,307.0,1228.0
2024-02-10,,Clothing,65344.0,CUST338,Male,18.0,3.0,38.0,114.0
2024-02-10,,Electronics,75423.0,CUST317,Male,24.0,2.0,367.0,734.0
2024-02-10,,Electronics,78472.0,CUST459,Male,64.0,3.0,32.0,96.0
2024-02-10,,Furniture,43680.0,CUST495,Female,30.0,3.0,111.0,333.0
2024-02-10,,Furniture,81326.0,CUST536,Male,47.0,1.0,280.0,280.0
2024-02-10,,Clothing,39357.0,CUST128,Female,62.0,1.0,167.0,167.0
2024-02-10,,Furniture,21884.0,CUST399,Male,31.0,4.0,439.0,1756.0
2024-03-10,,Clothing,29511.0,CUST611,Female,20.0,1.0,396.0,396.0
2024-03-10,,Groceries,37151.0,CUST965,Female,31.0,1.0,228.0,228.0
2024-03-10,,Beauty,17702.0,CUST555,Male,42.0,3.0,327.0,981.0
2024-03-10,,Clothing,77424.0,CUST937,Female,45.0,1.0,314.0,314.0
2024-03-10,,Beauty,74806.0,CUST996,Female,25.0,3.0,331.0,993.0
2024-03-10,,Groceries,80309.0,CUST198,Male,31.0,4.0,284.0,1136.0
2024-03-10,,Electronics,92705.0,CUST635,Male,53.0,3.0,262.0,786.0
2024-03-10,,Groceries,49017.0,CUST654,Male,27.0,3.0,72.0,216.0
2024-03-10,,Furniture,90088.0,CUST847,Male,38.0,4.0,482.0,1928.0
2024-03-10,,Electronics,42157.0,CUST941,Male,35.0,1.0,381.0,381.0
2024-03-10,,Beauty,26844.0,CUST514,Male,33.0,3.0,82.0,246.0
2024-03-10,,Clothing,47691.0,CUST859,Male,37.0,1.0,205.0,205.0
2024-03-10,,Clothing,49967.0,CUST709,Male,23.0,1.0,75.0,75.0
2024-03-10,,Clothing,52529.0,CUST298,Female,25.0,2.0,74.0,148.0
2024-03-10,,Groceries,66846.0,CUST622,Male,18.0,1.0,321.0,321.0
2024-03-10,,Clothing,51662.0,CUST292,Female,43.0,4.0,268.0,1072.0
2024-03-10,,Groceries,33054.0,CUST444,Male,37.0,3.0,321.0,963.0
2024-03-10,,Furniture,54376.0,CUST719,Male,30.0,1.0,82.0,82.0
2024-03-10,,Clothing,22457.0,CUST624,Female,64.0,4.0,101.0,404.0
2024-04-10,,Furniture,51290.0,CUST956,Male,31.0,4.0,185.0,740.0
2024-04-10,,Electronics,52804.0,CUST877,Female,35.0,3.0,339.0,1017.0
2024-04-10,,Electronics,41801.0,CUST487,Female,28.0,2.0,441.0,882.0
2024-04-10,,Clothing,49307.0,CUST737,Female,45.0,1.0,213.0,213.0
2024-04-10,,Beauty,80330.0,CUST545,Male,59.0,2.0,488.0,976.0
2024-04-10,,Beauty,20038.0,CUST979,Female,64.0,3.0,381.0,1143.0
2024-04-10,,Groceries,36589.0,CUST920,Male,26.0,2.0,121.0,242.0
2024-04-10,,Electronics,39539.0,CUST531,Female,19.0,2.0,52.0,104.0
2024-04-10,,Beauty,55392.0,CUST564,Female,29.0,2.0,159.0,318.0
2024-05-10,,Groceries,62536.0,CUST684,Male,40.0,2.0,313.0,626.0
2024-05-10,,Groceries,21873.0,CUST478,Female,27.0,1.0,423.0,423.0
2024-05-10,,Clothing,39749.0,CUST830,Female,60.0,2.0,249.0,498.0
2024-05-10,,Groceries,80120.0,CUST505,Male,46.0,3.0,416.0,1248.0
2024-05-10,,Electronics,73886.0,CUST334,Male,20.0,4.0,272.0,1088.0
2024-05-10,,Furniture,32413.0,CUST773,Female,59.0,1.0,381.0,381.0
2024-05-10,,Electronics,13148.0,CUST525,Female,28.0,3.0,282.0,846.0
2024-05-10,,Clothing,98923.0,CUST959,Male,47.0,4.0,263.0,1052.0
2024-06-10,,Furniture,28970.0,CUST821,Female,43.0,2.0,163.0,326.0
2024-06-10,,Clothing,94908.0,CUST522,Male,21.0,4.0,482.0,1928.0
2024-06-10,,Electronics,20064.0,CUST735,Female,40.0,2.0,81.0,162.0
2024-06-10,,Beauty,38924.0,CUST415,Female,55.0,1.0,452.0,452.0
2024-06-10,,Beauty,86094.0,CUST480,Female,58.0,1.0,42.0,42.0
2024-06-10,,Electronics,47174.0,CUST795,Female,25.0,2.0,289.0,578.0
2024-06-10,,Groceries,46364.0,CUST577,Female,44.0,1.0,410.0,410.0
2024-06-10,,Clothing,39752.0,CUST462,Male,37.0,3.0,264.0,792.0
2024-06-10,,Electronics,39486.0,CUST216,Female,60.0,2.0,184.0,368.0
2024-06-10,,Electronics,80533.0,CUST613,Male,19.0,1.0,429.0,429.0
2024-06-10,,Furniture,87356.0,CUST783,Female,42.0,3.0,15.0,45.0
2024-06-10,,Beauty,45989.0,CUST313,Male,50.0,2.0,211.0,422.0
2024-06-10,,Furniture,52563.0,CUST491,Male,51.0,2.0,424.0,848.0
2024-06-10,,Electronics,93909.0,CUST181,Male,24.0,2.0,143.0,286.0
2024-07-10,,Electronics,62203.0,CUST984,Male,59.0,3.0,423.0,1269.0
2024-07-10,,Furniture,23105.0,CUST977,Male,46.0,3.0,25.0,75.0
2024-07-10,,Groceries,76274.0,CUST528,Male,42.0,4.0,373.0,1492.0
2024-07-10,,Beauty,32818.0,CUST950,Male,28.0,2.0,371.0,742.0
2024-07-10,,Clothing,82450.0,CUST907,Female,59.0,2.0,91.0,182.0
2024-07-10,,Beauty,44082.0,CUST238,Male,21.0,3.0,459.0,1377.0
2024-07-10,,Beauty,18530.0,CUST239,Male,26.0,2.0,389.0,778.0
2024-07-10,,Groceries,57336.0,CUST122,Male,56.0,2.0,377.0,754.0
2024-07-10,,Clothing,51286.0,CUST964,Male,63.0,4.0,71.0,284.0
2024-07-10,,Electronics,16799.0,CUST212,Female,19.0,1.0,445.0,445.0
2024-07-10,,Furniture,60890.0,CUST415,Male,29.0,1.0,374.0,374.0
2024-07-10,,Electronics,12549.0,CUST214,Female,51.0,3.0,440.0,1320.0
2024-08-10,,Furniture,65935.0,CUST291,Female,24.0,4.0,108.0,432.0
2024-08-10,,Clothing,99642.0,CUST345,Female,35.0,4.0,39.0,156.0
2024-08-10,,Beauty,95992.0,CUST930,Male,42.0,4.0,456.0,1824.0
2024-08-10,,Furniture,50486.0,CUST632,Male,31.0,3.0,479.0,1437.0
2024-08-10,,Electronics,62459.0,CUST806,Male,31.0,2.0,457.0,914.0
2024-08-10,,Beauty,69821.0,CUST131,Female,37.0,1.0,124.0,124.0
2024-08-10,,Electronics,61451.0,CUST299,Female,26.0,4.0,410.0,1640.0
2024-08-10,,Furniture,53287.0,CUST868,Female,25.0,4.0,397.0,1588.0
2024-08-10,,Groceries,88273.0,CUST940,Male,63.0,4.0,214.0,856.0
2024-08-10,,Beauty,79148.0,CUST847,Male,33.0,3.0,154.0,462.0
2024-08-10,,Groceries,74501.0,CUST188,Male,27.0,4.0,113.0,452.0
2024-08-10,,Groceries,90549.0,CUST453,Male,32.0,4.0,476.0,1904.0
2024-09-10,,Electronics,26874.0,CUST236,Female,37.0,3.0,323.0,969.0
2024-09-10,,Clothing,56241.0,CUST705,Male,56.0,3.0,444.0,1332.0
2024-09-10,,Clothing,27141.0,CUST839,Female,31.0,3.0,183.0,549.0
2024-09-10,,Beauty,89007.0,CUST569,Male,61.0,3.0,228.0,684.0
2024-09-10,,Furniture,22184.0,CUST613,Female,54.0,3.0,143.0,429.0
2024-09-10,,Beauty,84251.0,CUST829,Female,25.0,2.0,392.0,784.0
2024-10-10,,Electronics,92887.0,CUST738,Female,54.0,4.0,253.0,1012.0
2024-10-10,,Electronics,28819.0,CUST547,Female,36.0,3.0,261.0,783.0
2024-10-10,,Beauty,63917.0,CUST568,Male,26.0,2.0,130.0,260.0
2024-10-10,,Furniture,39956.0,CUST716,Female,50.0,1.0,240.0,240.0
2024-10-10,,Groceries,81993.0,CUST651,Male,19.0,3.0,40.0,120.0
2024-10-10,,Furniture,58708.0,CUST123,Female,22.0,1.0,61.0,61.0
2024-10-10,,Groceries,46884.0,CUST262,Female,18.0,4.0,82.0,328.0
2024-10-10,,Furniture,56201.0,CUST494,Male,27.0,3.0,406.0,1218.0
2024-10-10,,Electronics,88432.0,CUST298,Male,24.0,2.0,224.0,448.0
2024-10-10,,Beauty,81943.0,CUST193,Male,36.0,2.0,32.0,64.0
2024-10-10,,Furniture,34981.0,CUST556,Male,24.0,2.0,419.0,838.0
2024-10-10,,Groceries,68039.0,CUST988,Female,28.0,4.0,477.0,1908.0
2024-10-10,,Groceries,40726.0,CUST699,Female,18.0,3.0,146.0,438.0
2024-10-10,,Beauty,61571.0,CUST353,Male,30.0,1.0,401.0,401.0
2024-10-10,,Clothing,64536.0,CUST299,Male,25.0,1.0,177.0,177.0
2024-10-10,,Furniture,62701.0,CUST864,Female,23.0,1.0,322.0,322.0
2024-10-10,,Electronics,13872.0,CUST124,Female,26.0,2.0,26.0,52.0
2024-11-10,,Clothing,85092.0,CUST321,Female,61.0,3.0,475.0,1425.0
2024-11-10,,Electronics,36950.0,CUST488,Female,57.0,3.0,259.0,777.0
2024-11-10,,Groceries,71646.0,CUST974,Female,55.0,3.0,223.0,669.0
2024-11-10,,Groceries,48517.0,CUST836,Male,51.0,3.0,396.0,1188.0
2024-11-10,,Electronics,18864.0,CUST966,Female,62.0,1.0,477.0,477.0
2024-12-10,,Clothing,92154.0,CUST964,Female,18.0,3.0,229.0,687.0
2024-12-10,,Furniture,77275.0,CUST914,Male,21.0,3.0,495.0,1485.0
2024-12-10,,Groceries,84795.0,CUST519,Male,46.0,4.0,127.0,508.0
2024-12-10,,Groceries,68598.0,CUST630,Female,63.0,2.0,222.0,444.0
2024-12-10,,Clothing,96287.0,CUST668,Male,35.0,4.0,48.0,192.0
2024-12-10,,Clothing,79774.0,CUST373,Female,54.0,4.0,462.0,1848.0
2024-12-10,,Furniture,57226.0,CUST797,Male,38.0,1.0,34.0,34.0
,,Beauty,22469.0,CUST224,Male,38.0,1.0,102.0,102.0
,,Beauty,71535.0,CUST407,Male,63.0,4.0,207.0,828.0
,,Beauty,96423.0,CUST370,Male,44.0,3.0,61.0,183.0
,,Furniture,82696.0,CUST892,Female,47.0,3.0,410.0,1230.0
,,Electronics,30379.0,CUST315,Female,49.0,3.0,68.0,204.0
,,Electronics,57479.0,CUST522,Female,35.0,2.0,433.0,866.0
,,Beauty,29386.0,CUST976,Male,20.0,2.0,421.0,842.0
,,Clothing,35110.0,CUST627,Male,26.0,1.0,124.0,124.0
,,Furniture,31330.0,CUST952,Male,29.0,4.0,131.0,524.0
,,Furniture,96751.0,CUST148,Female,28.0,4.0,449.0,1796.0
,,Furniture,93455.0,CUST823,Male,45.0,1.0,379.0,379.0
,,Electronics,19511.0,CUST346,Female,43.0,4.0,56.0,224.0
,,Beauty,31385.0,CUST132,Female,33.0,4.0,159.0,636.0
,,Electronics,32241.0,CUST249,Female,52.0,4.0,182.0,728.0
,,Furniture,83500.0,CUST464,Female,51.0,1.0,205.0,205.0
,,Clothing,41065.0,CUST812,Male,23.0,2.0,177.0,354.0
